date;id;latitude;link;longitude;name;neighbourhood;perm;price;rooms;sqm;suburb;type;where;who
2023-08-02;ID4m04K;51.7366239;http://www.otodom.pl/pl/oferta/nowe-sady-85-mieszkanie-m57-ID4m04K;19.4340023;Nowe Sady 85 | mieszkanie M57;Nowe Sady;-1;-1;2;36.91;Łódź-Polesie;D;ul. Nowe Sady, Nowe Sady, Polesie, Łódź, łódzkie;ABM Deweloper
2023-08-02;ID4m04O;51.7366239;http://www.otodom.pl/pl/oferta/nowe-sady-85-mieszkanie-m61-ID4m04O;19.4340023;Nowe Sady 85 | mieszkanie M61;Nowe Sady;-1;-1;2;47.57;Łódź-Polesie;D;ul. Nowe Sady, Nowe Sady, Polesie, Łódź, łódzkie;ABM Deweloper
2023-08-02;ID4m04P;51.7366239;http://www.otodom.pl/pl/oferta/nowe-sady-85-mieszkanie-m54-ID4m04P;19.4340023;Nowe Sady 85 | mieszkanie M54;Nowe Sady;-1;-1;2;43.09;Łódź-Polesie;D;ul. Nowe Sady, Nowe Sady, Polesie, Łódź, łódzkie;ABM Deweloper
2023-08-02;ID4m04a;51.7366239;http://www.otodom.pl/pl/oferta/nowe-sady-85-mieszkanie-m11-ID4m04a;19.4340023;Nowe Sady 85 | mieszkanie M11;Nowe Sady;-1;-1;3;66.24;Łódź-Polesie;D;ul. Nowe Sady, Nowe Sady, Polesie, Łódź, łódzkie;ABM Deweloper
2023-08-02;ID4m04R;51.7366239;http://www.otodom.pl/pl/oferta/nowe-sady-85-mieszkanie-m50-ID4m04R;19.4340023;Nowe Sady 85 | mieszkanie M50;Nowe Sady;-1;-1;2;46.88;Łódź-Polesie;D;ul. Nowe Sady, Nowe Sady, Polesie, Łódź, łódzkie;ABM Deweloper
2023-08-02;ID4m04T;51.7366239;http://www.otodom.pl/pl/oferta/nowe-sady-85-mieszkanie-m62-ID4m04T;19.4340023;Nowe Sady 85 | mieszkanie M62;Nowe Sady;-1;-1;2;42.56;Łódź-Polesie;D;ul. Nowe Sady, Nowe Sady, Polesie, Łódź, łódzkie;ABM Deweloper
2023-08-02;ID4m04C;51.7366239;http://www.otodom.pl/pl/oferta/nowe-sady-85-mieszkanie-m41-ID4m04C;19.4340023;Nowe Sady 85 | mieszkanie M41;Nowe Sady;-1;-1;2;36.98;Łódź-Polesie;D;ul. Nowe Sady, Nowe Sady, Polesie, Łódź, łódzkie;ABM Deweloper
2023-08-02;ID4m049;51.7366239;http://www.otodom.pl/pl/oferta/nowe-sady-85-mieszkanie-m16-ID4m049;19.4340023;Nowe Sady 85 | mieszkanie M16;Nowe Sady;-1;-1;2;40.72;Łódź-Polesie;D;ul. Nowe Sady, Nowe Sady, Polesie, Łódź, łódzkie;ABM Deweloper
2023-08-02;ID4m04U;51.7366239;http://www.otodom.pl/pl/oferta/nowe-sady-85-mieszkanie-m58-ID4m04U;19.4340023;Nowe Sady 85 | mieszkanie M58;Nowe Sady;-1;-1;2;37.03;Łódź-Polesie;D;ul. Nowe Sady, Nowe Sady, Polesie, Łódź, łódzkie;ABM Deweloper
2023-08-02;ID4m04E;51.7366239;http://www.otodom.pl/pl/oferta/nowe-sady-85-mieszkanie-m42-ID4m04E;19.4340023;Nowe Sady 85 | mieszkanie M42;Nowe Sady;-1;-1;2;36.42;Łódź-Polesie;D;ul. Nowe Sady, Nowe Sady, Polesie, Łódź, łódzkie;ABM Deweloper
2023-08-02;ID4m04l;51.7366239;http://www.otodom.pl/pl/oferta/nowe-sady-85-mieszkanie-m21-ID4m04l;19.4340023;Nowe Sady 85 | mieszkanie M21;Nowe Sady;-1;-1;2;39.1;Łódź-Polesie;D;ul. Nowe Sady, Nowe Sady, Polesie, Łódź, łódzkie;ABM Deweloper
2023-08-02;ID4m04H;51.7366239;http://www.otodom.pl/pl/oferta/nowe-sady-85-mieszkanie-m48-ID4m04H;19.4340023;Nowe Sady 85 | mieszkanie M48;Nowe Sady;-1;-1;2;42.56;Łódź-Polesie;D;ul. Nowe Sady, Nowe Sady, Polesie, Łódź, łódzkie;ABM Deweloper
2023-08-02;ID4m04g;51.7366239;http://www.otodom.pl/pl/oferta/nowe-sady-85-mieszkanie-m19-ID4m04g;19.4340023;Nowe Sady 85 | mieszkanie M19;Nowe Sady;-1;-1;2;47.57;Łódź-Polesie;D;ul. Nowe Sady, Nowe Sady, Polesie, Łódź, łódzkie;ABM Deweloper
2023-08-02;ID4m04s;51.7366239;http://www.otodom.pl/pl/oferta/nowe-sady-85-mieszkanie-m30-ID4m04s;19.4340023;Nowe Sady 85 | mieszkanie M30;Nowe Sady;-1;-1;2;40.72;Łódź-Polesie;D;ul. Nowe Sady, Nowe Sady, Polesie, Łódź, łódzkie;ABM Deweloper
2023-08-02;ID4m04w;51.7366239;http://www.otodom.pl/pl/oferta/nowe-sady-85-mieszkanie-m40-ID4m04w;19.4340023;Nowe Sady 85 | mieszkanie M40;Nowe Sady;-1;-1;2;43.09;Łódź-Polesie;D;ul. Nowe Sady, Nowe Sady, Polesie, Łódź, łódzkie;ABM Deweloper
2023-08-02;ID4m04h;51.7366239;http://www.otodom.pl/pl/oferta/nowe-sady-85-mieszkanie-m23-ID4m04h;19.4340023;Nowe Sady 85 | mieszkanie M23;Nowe Sady;-1;-1;3;66.34;Łódź-Polesie;D;ul. Nowe Sady, Nowe Sady, Polesie, Łódź, łódzkie;ABM Deweloper
2023-08-02;ID4m04B;51.7366239;http://www.otodom.pl/pl/oferta/nowe-sady-85-mieszkanie-m33-ID4m04B;19.4340023;Nowe Sady 85 | mieszkanie M33;Nowe Sady;-1;-1;2;47.57;Łódź-Polesie;D;ul. Nowe Sady, Nowe Sady, Polesie, Łódź, łódzkie;ABM Deweloper
2023-08-02;ID4m04b;51.7366239;http://www.otodom.pl/pl/oferta/nowe-sady-85-mieszkanie-m20-ID4m04b;19.4340023;Nowe Sady 85 | mieszkanie M20;Nowe Sady;-1;-1;2;42.56;Łódź-Polesie;D;ul. Nowe Sady, Nowe Sady, Polesie, Łódź, łódzkie;ABM Deweloper
2023-08-02;ID4m046;51.7366239;http://www.otodom.pl/pl/oferta/nowe-sady-85-mieszkanie-m13-ID4m046;19.4340023;Nowe Sady 85 | mieszkanie M13;Nowe Sady;-1;-1;2;36.45;Łódź-Polesie;D;ul. Nowe Sady, Nowe Sady, Polesie, Łódź, łódzkie;ABM Deweloper
2023-08-02;ID4m04y;51.7366239;http://www.otodom.pl/pl/oferta/nowe-sady-85-mieszkanie-m37-ID4m04y;19.4340023;Nowe Sady 85 | mieszkanie M37;Nowe Sady;8700;577158;3;66.34;Łódź-Polesie;D;ul. Nowe Sady, Nowe Sady, Polesie, Łódź, łódzkie;ABM Deweloper
2023-08-02;ID4m04q;51.7366239;http://www.otodom.pl/pl/oferta/nowe-sady-85-mieszkanie-m39-ID4m04q;19.4340023;Nowe Sady 85 | mieszkanie M39;Nowe Sady;-1;-1;4;76.09;Łódź-Polesie;D;ul. Nowe Sady, Nowe Sady, Polesie, Łódź, łódzkie;ABM Deweloper
2023-08-02;ID4m052;51.7366239;http://www.otodom.pl/pl/oferta/nowe-sady-85-mieszkanie-m68-ID4m052;19.4340023;Nowe Sady 85 | mieszkanie M68;Nowe Sady;-1;-1;2;38.71;Łódź-Polesie;D;ul. Nowe Sady, Nowe Sady, Polesie, Łódź, łódzkie;ABM Deweloper
2023-08-02;ID4m04n;51.7366239;http://www.otodom.pl/pl/oferta/nowe-sady-85-mieszkanie-m29-ID4m04n;19.4340023;Nowe Sady 85 | mieszkanie M29;Nowe Sady;-1;-1;2;40.59;Łódź-Polesie;D;ul. Nowe Sady, Nowe Sady, Polesie, Łódź, łódzkie;ABM Deweloper
2023-08-02;ID4m04D;51.7366239;http://www.otodom.pl/pl/oferta/nowe-sady-85-mieszkanie-m47-ID4m04D;19.4340023;Nowe Sady 85 | mieszkanie M47;Nowe Sady;-1;-1;2;47.57;Łódź-Polesie;D;ul. Nowe Sady, Nowe Sady, Polesie, Łódź, łódzkie;ABM Deweloper
2023-08-02;ID4m04A;51.7366239;http://www.otodom.pl/pl/oferta/nowe-sady-85-mieszkanie-m45-ID4m04A;19.4340023;Nowe Sady 85 | mieszkanie M45;Nowe Sady;-1;-1;2;46.68;Łódź-Polesie;D;ul. Nowe Sady, Nowe Sady, Polesie, Łódź, łódzkie;ABM Deweloper
2023-08-02;ID4m044;51.7366239;http://www.otodom.pl/pl/oferta/nowe-sady-85-mieszkanie-m2-ID4m044;19.4340023;Nowe Sady 85 | mieszkanie M2;Nowe Sady;-1;-1;2;36.65;Łódź-Polesie;D;ul. Nowe Sady, Nowe Sady, Polesie, Łódź, łódzkie;ABM Deweloper
2023-08-02;ID4m04X;51.7366239;http://www.otodom.pl/pl/oferta/nowe-sady-85-mieszkanie-m65-ID4m04X;19.4340023;Nowe Sady 85 | mieszkanie M65;Nowe Sady;-1;-1;3;66.34;Łódź-Polesie;D;ul. Nowe Sady, Nowe Sady, Polesie, Łódź, łódzkie;ABM Deweloper
2023-08-02;ID4m04Q;51.7366239;http://www.otodom.pl/pl/oferta/nowe-sady-85-mieszkanie-m55-ID4m04Q;19.4340023;Nowe Sady 85 | mieszkanie M55;Nowe Sady;-1;-1;2;36.98;Łódź-Polesie;D;ul. Nowe Sady, Nowe Sady, Polesie, Łódź, łódzkie;ABM Deweloper
2023-08-02;ID4m04M;51.7366239;http://www.otodom.pl/pl/oferta/nowe-sady-85-mieszkanie-m49-ID4m04M;19.4340023;Nowe Sady 85 | mieszkanie M49;Nowe Sady;-1;-1;2;39.1;Łódź-Polesie;D;ul. Nowe Sady, Nowe Sady, Polesie, Łódź, łódzkie;ABM Deweloper
2023-08-02;ID4m04L;51.7366239;http://www.otodom.pl/pl/oferta/nowe-sady-85-mieszkanie-m59-ID4m04L;19.4340023;Nowe Sady 85 | mieszkanie M59;Nowe Sady;-1;-1;2;46.68;Łódź-Polesie;D;ul. Nowe Sady, Nowe Sady, Polesie, Łódź, łódzkie;ABM Deweloper
2023-08-02;ID4m04z;51.7366239;http://www.otodom.pl/pl/oferta/nowe-sady-85-mieszkanie-m43-ID4m04z;19.4340023;Nowe Sady 85 | mieszkanie M43;Nowe Sady;-1;-1;2;40.59;Łódź-Polesie;D;ul. Nowe Sady, Nowe Sady, Polesie, Łódź, łódzkie;ABM Deweloper
2023-08-02;ID4m04S;51.7366239;http://www.otodom.pl/pl/oferta/nowe-sady-85-mieszkanie-m63-ID4m04S;19.4340023;Nowe Sady 85 | mieszkanie M63;Nowe Sady;-1;-1;2;39.1;Łódź-Polesie;D;ul. Nowe Sady, Nowe Sady, Polesie, Łódź, łódzkie;ABM Deweloper
2023-08-02;ID4m04Z;51.7366239;http://www.otodom.pl/pl/oferta/nowe-sady-85-mieszkanie-m64-ID4m04Z;19.4340023;Nowe Sady 85 | mieszkanie M64;Nowe Sady;-1;-1;2;38.42;Łódź-Polesie;D;ul. Nowe Sady, Nowe Sady, Polesie, Łódź, łódzkie;ABM Deweloper
2023-08-02;ID4m04f;51.7366239;http://www.otodom.pl/pl/oferta/nowe-sady-85-mieszkanie-m22-ID4m04f;19.4340023;Nowe Sady 85 | mieszkanie M22;Nowe Sady;-1;-1;2;46.88;Łódź-Polesie;D;ul. Nowe Sady, Nowe Sady, Polesie, Łódź, łódzkie;ABM Deweloper
2023-08-02;ID4m04G;51.7366239;http://www.otodom.pl/pl/oferta/nowe-sady-85-mieszkanie-m44-ID4m04G;19.4340023;Nowe Sady 85 | mieszkanie M44;Nowe Sady;-1;-1;2;40.72;Łódź-Polesie;D;ul. Nowe Sady, Nowe Sady, Polesie, Łódź, łódzkie;ABM Deweloper
2023-08-02;ID4m04v;51.7366239;http://www.otodom.pl/pl/oferta/nowe-sady-85-mieszkanie-m35-ID4m04v;19.4340023;Nowe Sady 85 | mieszkanie M35;Nowe Sady;-1;-1;2;39.1;Łódź-Polesie;D;ul. Nowe Sady, Nowe Sady, Polesie, Łódź, łódzkie;ABM Deweloper
2023-08-02;ID4m053;51.7366239;http://www.otodom.pl/pl/oferta/nowe-sady-85-mieszkanie-m69-ID4m053;19.4340023;Nowe Sady 85 | mieszkanie M69;Nowe Sady;-1;-1;2;36.98;Łódź-Polesie;D;ul. Nowe Sady, Nowe Sady, Polesie, Łódź, łódzkie;ABM Deweloper
2023-08-02;ID4l7VU;51.7635248;http://www.otodom.pl/pl/oferta/widzewska-manufaktura-apartamenty-2-pok-b-00-01-ID4l7VU;19.5111275;Widzewska Manufaktura Apartamenty|2-pok. | B_00_01;Stary Widzew;-1;-1;2;47.81;Widzew;D;al. marsz. Józefa Piłsudskiego, Księży Młyn, Widzew, Łódź, łódzkie;Resi Capital Spółka Akcyjna
2023-08-02;ID4hV6M;51.791255;http://www.otodom.pl/pl/oferta/dwupokojowe-mieszkanie-polna-18-residence-m22-ID4hV6M;19.4351657;Dwupokojowe Mieszkanie Polna 18 Residence | M22;Osiedle Pojezierska;8500;385985;2;45.41;Łódź-Bałuty;D;ul. Polna, Stare Bałuty, Bałuty, Łódź, łódzkie;MAXBUD IV
2023-08-02;ID4kBFS;51.772547700000004;http://www.otodom.pl/pl/oferta/swietna-lokalizacja-ID4kBFS;19.423168798507465;Świetna lokalizacja;Stare Polesie;7556;340000;2;45.0;Łódź-Polesie;N;Koziny, Polesie, Łódź, łódzkie;Perfect House
2023-08-02;ID4lL34;;http://www.otodom.pl/pl/oferta/idealne-pod-inwestycje-ID4lL34;;Idealne pod inwestycje;;8226;255000;1;31.0;;N;Politechniczna, Polesie, Łódź, łódzkie;Perfect House
2023-08-02;ID4lUXS;51.7764348;http://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-dostepne-w-programie-2-ID4lUXS;19.4442878;2-pokojowe mieszkanie dostępne w programie 2%;Stare Polesie;12200;395280;2;32.4;Łódź-Polesie;N;ul. Romualda Mielczarskiego, Stare Polesie, Polesie, Łódź, łódzkie;JMCC Sp zoo
2023-08-02;ID4lUYK;51.7764348;http://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-dostepne-w-programie-2-ID4lUYK;19.4442878;1-pokojowe mieszkanie dostępne w programie 2%;Stare Polesie;12100;434269;2;35.89;Łódź-Polesie;N;ul. Romualda Mielczarskiego, Stare Polesie, Polesie, Łódź, łódzkie;JMCC Sp zoo
2023-08-02;ID4lZGj;51.7904382;http://www.otodom.pl/pl/oferta/1-pokojowe-pelen-rozklad-balkon-baluty-doly-ID4lZGj;19.4779412;1 pokojowe, pełen rozkład, balkon , Bałuty, Doły;Doły;6621;250000;1;37.76;Łódź-Bałuty;N;ul. Boya-Żeleńskiego, Marysin Doły, Bałuty, Łódź, łódzkie;WELLHOME NIERUCHOMOŚCI
2023-08-02;ID4lZEL;51.8095763;http://www.otodom.pl/pl/oferta/3-pokoje-na-radogoszczu-z-ogrodkiem-ID4lZEL;19.4388767;3 pokoje na Radogoszczu z ogródkiem;Julianów-Marysin-Rogi;8491;450000;3;53.0;Łódź-Bałuty;N;Radogoszcz, Bałuty, Łódź, łódzkie;TRUST Nieruchomości
2023-08-02;ID4j4GK;51.75748685;http://www.otodom.pl/pl/oferta/rozkladowe-m3-ok-dworca-lodz-widzew-ID4j4GK;19.530062618611687;Rozkładowe M3, ok. Dworca Łódź Widzew;Widzew-Wschód;3899;193000;2;49.5;Widzew;N;Widzew Wschód, Widzew, Łódź, łódzkie;TRUST Nieruchomości
2023-08-02;ID4lZw7;51.8001727;http://www.otodom.pl/pl/oferta/2-pokojowe-baluty-prywatna-kamienica-ID4lZw7;19.4861551;2-pokojowe Bałuty- Prywatna kamienica;Julianów-Marysin-Rogi;545;20000;2;36.72;Łódź-Bałuty;N;Marysin, Bałuty, Łódź, łódzkie;Łódzkie Centrum Nieruchomości
2023-08-02;ID4lZtg;51.6537344;http://www.otodom.pl/pl/oferta/m3-centrum-ID4lZtg;18.4319084;M3 Centrum;brak;6333;285000;2;45.0;brak;N;Stare Miasto, Bałuty, Łódź, łódzkie;TGN s.c.
2023-08-02;ID4lZrF;51.8095763;http://www.otodom.pl/pl/oferta/3-pokoje-z-ogrodkiem-na-radogoszczu-ID4lZrF;19.4388767;3 Pokoje z ogródkiem na Radogoszczu;Julianów-Marysin-Rogi;8495;450000;3;52.97;Łódź-Bałuty;N;Radogoszcz, Bałuty, Łódź, łódzkie;Vero  Nieruchomości
2023-08-02;ID4lZq8;51.752359;http://www.otodom.pl/pl/oferta/mieszkanie-2-pak-59m2-idealne-pod-inwestycje-ID4lZq8;19.5255779;Mieszkanie 2-PAK 59m2 idealne pod inwestycję!!!;Widzew-Wschód;6492;383000;3;59.0;Widzew;N;ul. Stanisława Przybyszewskiego, Zarzew, Widzew, Łódź, łódzkie;GÓRA Nieruchomości
2023-08-02;ID4lZo4;51.7742262;http://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-premium-obok-lodz-fabryczna-ID4lZo4;19.4626239;3 pokojowe mieszkanie Premium obok Łódź Fabryczna;Nowe Centrum Łodzi;9074;414700;3;45.7;Łódź-Śródmieście;N;ul. Jana Kilińskiego, Fabryczna, Śródmieście, Łódź, łódzkie;JUST ELITE
2023-08-02;ID4iTiS;51.7753359;http://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-33m2-balkon-ID4iTiS;19.4272976;1-pokojowe mieszkanie 33m2 + balkon;Koziny;11450;379682;1;33.16;Łódź-Polesie;D;ul. Marcina Kasprzaka, Stare Polesie, Polesie, Łódź, łódzkie;VFM Real Estate
2023-08-02;ID4frOd;51.7444893;http://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-49m2-balkon-ID4frOd;19.4573141;2-pokojowe mieszkanie 49m2 + balkon;Górna-Rynek;-1;-1;2;49.76;Łódź-Górna;D;ul. Wólczańska, Górniak, Górna, Łódź, łódzkie;Ezbud
2023-08-02;ID4lZa9;51.7431158;http://www.otodom.pl/pl/oferta/mieszkanie-52-98-m-lodz-ID4lZa9;19.4160605;Mieszkanie, 52,98 m², Łódź;Osiedle Zagrodniki;6795;360000;3;52.98;Łódź-Polesie;N;Retkinia, Polesie, Łódź, łódzkie;PROPERTY Agencja Nieruchomości Dębski Andrzej
2023-08-02;ID4lRgH;51.7314714;http://www.otodom.pl/pl/oferta/2-pokoje-dabrowa-ID4lRgH;19.5020371;2 pokoje Dąbrowa;Chojny-Dąbrowa;6225;249000;2;40.0;Łódź-Górna;N;ul. Kornela Makuszyńskiego, Dąbrowa, Górna, Łódź, łódzkie;Biuro Nieruchomości Kwadrat Iwona Mizerska
2023-08-02;ID4l7Vn;51.7635248;http://www.otodom.pl/pl/oferta/widzewska-manufaktura-apartamenty-2-pok-b-00-01-ID4l7Vn;19.5111275;Widzewska Manufaktura Apartamenty|2-pok. | B_00_01;Stary Widzew;-1;-1;2;47.34;Widzew;D;al. marsz. Józefa Piłsudskiego, Księży Młyn, Widzew, Łódź, łódzkie;Resi Capital Spółka Akcyjna
2023-08-02;ID4hV5j;51.791255;http://www.otodom.pl/pl/oferta/mieszkanie-w-inwestycji-polna-18-residence-m35-ID4hV5j;19.4351657;Mieszkanie w inwestycji Polna 18 Residence | M35;Osiedle Pojezierska;8500;391085;2;46.01;Łódź-Bałuty;D;ul. Polna, Stare Bałuty, Bałuty, Łódź, łódzkie;MAXBUD IV
2023-08-02;ID4lYZF;51.75748685;http://www.otodom.pl/pl/oferta/duza-kawalerka-na-widzewie-pelny-rozklad-ID4lYZF;19.530062618611687;duża kawalerka na Widzewie , pełny rozkład;Widzew-Wschód;6361;229000;1;36.0;Widzew;N;Widzew Wschód, Widzew, Łódź, łódzkie;Lege Artis Nieruchomości
2023-08-02;ID4lYTZ;51.804714;http://www.otodom.pl/pl/oferta/apartament-z-pelnym-umeblowaniem-sokolowka-ID4lYTZ;19.4255298;Apartament z pełnym umeblowaniem / Sokołówka;Bałuty Zachodnie;12432;920000;3;74.0;Łódź-Bałuty;N;ul. św. Teresy od Dzieciątka Jezus, Julianów, Bałuty, Łódź, łódzkie;Łódzka Giełda Nieruchomości
2023-08-02;ID4lRvG;51.7979587;http://www.otodom.pl/pl/oferta/rezerwacja-m3-w-swietnej-lokalizacja-przy-parku-ID4lRvG;19.432959;REZERWACJA M3 w świetnej lokalizacja, przy Parku;Berlinek;8642;390000;2;45.13;Łódź-Bałuty;N;ul. Hipoteczna, Stare Bałuty, Bałuty, Łódź, łódzkie;Atelier Nieruchomości spółka z oo
2023-08-02;ID4lYHK;51.7742262;http://www.otodom.pl/pl/oferta/piekna-kawalerka-w-nowej-kamienicy-w-centrum-lodzi-ID4lYHK;19.4626239;Piękna kawalerka w nowej kamienicy w centrum Łodzi;Nowe Centrum Łodzi;15941;399000;1;25.03;Łódź-Śródmieście;N;ul. Jana Kilińskiego, Centrum, Śródmieście, Łódź, łódzkie;Metrohouse  Franchise S.A.
2023-08-02;ID4lYH1;51.7688124;http://www.otodom.pl/pl/oferta/mieszkanie-na-poddaszu-60-m2-legionow-ID4lYH1;19.4253756;Mieszkanie na poddaszu 60 m2 Legionów;Stare Polesie;6081;375000;2;61.67;Łódź-Polesie;N;ul. Legionów, Stare Polesie, Polesie, Łódź, łódzkie;Metrohouse  Franchise S.A.
2023-08-02;ID4lYzg;51.8001727;http://www.otodom.pl/pl/oferta/2-pokojowe-centrum-balut-prywatna-kamienica-ID4lYzg;19.4861551;2-pokojowe Centrum Bałut- Prywatna kamienica;Julianów-Marysin-Rogi;1538;80000;2;52.0;Łódź-Bałuty;N;Marysin, Bałuty, Łódź, łódzkie;Łódzkie Centrum Nieruchomości
2023-08-02;ID4kE7E;51.8248002;http://www.otodom.pl/pl/oferta/m3-z-duzym-balkonem-na-radogoszczu-ID4kE7E;19.438584385794293;M3 z dużym balkonem na Radogoszczu;Radogoszcz-Wschód;9426;509000;2;54.0;Łódź-Bałuty;N;Radogoszcz Wschód, Radogoszcz, Bałuty, Łódź, łódzkie;TGN s.c.
2023-08-02;ID4kmeH;51.7979587;http://www.otodom.pl/pl/oferta/m4-z-widokiem-na-park-ID4kmeH;19.432959;M4 z widokiem na Park;Berlinek;6298;359000;3;57.0;Łódź-Bałuty;N;ul. Hipoteczna, Stare Bałuty, Bałuty, Łódź, łódzkie;TGN s.c.
2023-08-02;ID4lYpf;51.78647215;http://www.otodom.pl/pl/oferta/m3-w-poblizu-manufaktury-ID4lYpf;19.419128809607262;M3 w pobliżu Manufaktury;Osiedle im. Mikołaja Reja;7111;320000;2;45.0;Łódź-Bałuty;N;Żubardź, Bałuty, Łódź, łódzkie;House Factory
2023-08-02;ID4iTiW;51.7753359;http://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-33m2-balkon-ID4iTiW;19.4272976;1-pokojowe mieszkanie 33m2 + balkon;Koziny;11450;379682;1;33.16;Łódź-Polesie;D;ul. Marcina Kasprzaka, Stare Polesie, Polesie, Łódź, łódzkie;VFM Real Estate
2023-08-02;ID4lYhe;51.7666508;http://www.otodom.pl/pl/oferta/4-mieszkania-za-6900-zl-m2-idealne-na-wynajem-ID4lYhe;19.5070965;4 mieszkania za 6900 zł/m2 idealne na wynajem!!!;Stary Widzew;7035;999000;4;142.0;Widzew;N;Niciarniana, Widzew, Łódź, łódzkie;Platforma Mieszkaniowa S.A
2023-08-02;ID4lYgS;51.7668304;http://www.otodom.pl/pl/oferta/mieszkanie-lodz-srodmiescie-ID4lYgS;19.4721424;Mieszkanie - Łódź Śródmieście;Fabryczna Widzew;7682;577101;4;75.12;Łódź-Widzew;N;ul. Juliana Tuwima, Fabryczna Widzew, Widzew, Łódź, łódzkie;Expander Advisors
2023-08-02;ID4l7Xc;51.7635248;http://www.otodom.pl/pl/oferta/widzewska-manufaktura-apartamenty-1-pok-b-00-01-ID4l7Xc;19.5111275;Widzewska Manufaktura Apartamenty|1-pok. | B_00_01;Stary Widzew;-1;-1;1;48.69;Widzew;D;al. marsz. Józefa Piłsudskiego, Księży Młyn, Widzew, Łódź, łódzkie;Resi Capital Spółka Akcyjna
2023-08-02;ID4hV6V;51.791255;http://www.otodom.pl/pl/oferta/nowe-mieszkanie-polna-18-residence-m19-ID4hV6V;19.4351657;Nowe Mieszkanie Polna 18 Residence | M19;Osiedle Pojezierska;8500;384455;2;45.23;Łódź-Bałuty;D;ul. Polna, Stare Bałuty, Bałuty, Łódź, łódzkie;MAXBUD IV
2023-08-02;ID4lT5r;;http://www.otodom.pl/pl/oferta/inwestycyjne-z-panorama-na-manufakture-metro-ID4lT5r;;Inwestycyjne, z PANORAMĄ NA MANUFAKTURĘ . Metro.;;9744;320200;2;32.86;;N;Ruda Pabianicka, Górna, Łódź, łódzkie;BIURO SPRZEDAŻY DEWELOPERA
2023-08-02;ID4kJz6;;http://www.otodom.pl/pl/oferta/wykonczone-3-pokoje-od-dewelopera-ID4kJz6;;Wykończone 3 pokoje, od dewelopera.;;10700;549017;3;51.31;;N;Politechniczna, Polesie, Łódź, łódzkie;Propone
2023-08-02;ID4lXTj;51.7386087;http://www.otodom.pl/pl/oferta/dwupokojowe-mieszkanie-z-balkonem-ID4lXTj;19.4535762;Dwupokojowe mieszkanie z balkonem;Górna-Rynek;8000;312000;2;39.0;Łódź-Górna;N;ul. Energetyków, Górniak, Górna, Łódź, łódzkie;Skylight Brokers
2023-08-02;ID4lvjc;51.7653532;http://www.otodom.pl/pl/oferta/nowe-mieszkanie-na-zamknietym-osiedlu-wsrod-parkow-ID4lvjc;19.4574251;Nowe mieszkanie na zamkniętym osiedlu wśród parków;Centrum;10200;356082;2;34.91;Łódź-Śródmieście;N;Centrum, Śródmieście, Łódź, łódzkie;"""Wyborne Nieruchomości"""
2023-08-02;ID4lXMv;51.7651939;http://www.otodom.pl/pl/oferta/zamieszkaj-jak-szlachcic-ID4lXMv;19.4543038;Zamieszkaj jak Szlachcic!;Centrum;5803;599000;2;103.23;Łódź-Śródmieście;N;ul. Andrzeja Struga, Centrum, Śródmieście, Łódź, łódzkie;Muvon nieruchomości
2023-08-02;ID4lXMn;51.7651093;http://www.otodom.pl/pl/oferta/dwupokojowe-mieszkanie-blisko-monopolis-i-parku-ID4lXMn;19.4808009;Dwupokojowe mieszkanie, blisko Monopolis i parku!;Fabryczna Widzew;6506;326400;2;50.17;Łódź-Widzew;N;Stary Widzew, Widzew, Łódź, łódzkie;Metrohouse  Franchise S.A.
2023-08-02;ID4lXKA;51.7739593;http://www.otodom.pl/pl/oferta/przestronne-m3-w-centrum-miasta-ID4lXKA;19.4465409;Przestronne M3 w centrum Miasta!;Stare Polesie;5923;520000;3;87.79;Łódź-Polesie;N;ul. Adama Próchnika, Stare Polesie, Polesie, Łódź, łódzkie;Muvon nieruchomości
2023-08-02;ID4lXHO;51.7653532;http://www.otodom.pl/pl/oferta/wyjatkowy-loft-dwa-poziomy-tymienieckiego-ID4lXHO;19.4574251;Wyjątkowy loft - dwa poziomy Tymienieckiego;Centrum;10210;1300000;3;127.32;Łódź-Śródmieście;N;Centrum, Śródmieście, Łódź, łódzkie;Agencja Obrotu Nieruchomościami AB Litwińska-Joanna Jurasz
2023-08-02;ID4lXHP;51.7457776;http://www.otodom.pl/pl/oferta/mieszkanie-z-basenem-dla-mieszkancow-apartamentu-ID4lXHP;19.4723468;Mieszkanie z Basenem dla mieszkańców apartamentu;Górna-Rynek;10500;434070;3;41.34;Łódź-Górna;N;ul. Słowiańska, Górniak, Górna, Łódź, łódzkie;AJ Promotion
2023-08-02;ID4lXHM;51.752359;http://www.otodom.pl/pl/oferta/mieszkanie-30-25-m-lodz-ID4lXHM;19.5255779;Mieszkanie, 30,25 m², Łódź;Widzew-Wschód;10600;320650;2;30.25;Widzew;N;ul. Stanisława Przybyszewskiego, Zarzew, Widzew, Łódź, łódzkie;AJ Promotion
